"","x"
"SS3_MAF_leo180223_p4_S132",0.0583496345724842
"SS3_MAF_leo180223_p4_S134",0.0130959638077194
"SS3_MAF_leo180223_p4_S133",0.0589438166113269
"SS3_MAF_leo180223_p4_S135",0.0260721328495431
"SS3_MAF_leo180223_p4_S139",0.0157697829825117
"SS3_MAF_leo180223_p4_S137",0.062044105152708
"SS3_MAF_leo180223_p4_S138",0.0706070350189336
"SS3_MAF_leo180223_p4_S140",0.0155349852413561
"SS3_MAF_leo180223_p4_S142",0.0204226116899013
"SS3_MAF_leo180223_p4_S147",0.0266854820509292
"SS3_MAF_leo180223_p4_S97",0.0484689622814057
"SS3_MAF_leo180223_p4_S146",0.043878426852282
"SS3_MAF_leo180223_p4_S145",0.0610857470255423
"SS3_MAF_leo180223_p4_S148",0.0470841347876513
"SS3_MAF_leo180223_p4_S150",0.0161100001176556
"SS3_MAF_leo180223_p4_S149",0.0700703544677208
"SS3_MAF_leo180223_p4_S151",0.053715973027638
"SS3_MAF_leo180223_p4_S153",0.0909769370118408
"SS3_MAF_leo180223_p4_S156",0.0286692833741622
"SS3_MAF_leo180223_p4_S154",0.0811441826271206
"SS3_MAF_leo180223_p4_S157",0.0322487509791261
"SS3_MAF_leo180223_p4_S159",0.0452776297179439
"SS3_MAF_leo180223_p4_S158",0.0667544353477275
"SS3_MAF_leo180223_p4_S161",0.0651156429502741
"SS3_MAF_leo180223_p4_S160",0.0390243429381877
"SS3_MAF_leo180223_p4_S162",0.0538645185373487
"SS3_MAF_leo180223_p4_S164",0.0645022937488881
"SS3_MAF_leo180223_p4_S166",0.0388182959408471
"SS3_MAF_leo180223_p4_S167",0.039882073462001
"SS3_MAF_leo180223_p4_S169",0.050836106855505
"SS3_MAF_leo180223_p4_S165",0.061037829119184
"SS3_MAF_leo180223_p4_S173",0.0257510828769426
"SS3_MAF_leo180223_p4_S170",0.0752406965637798
"SS3_MAF_leo180223_p4_S171",0.0945707799887122
"SS3_MAF_leo180223_p4_S177",0.0635774781561732
"SS3_MAF_leo180223_p4_S174",0.0441132245934376
"SS3_MAF_leo180223_p4_S180",0.0232210174212251
"SS3_MAF_leo180223_p4_S176",0.0308687152760075
"SS3_MAF_leo180223_p4_S179",0.0456226386437236
"SS3_MAF_leo180223_p4_S178",0.0832717376694285
"SS3_MAF_leo180223_p4_S181",0.0352627872890623
"SS3_MAF_leo180223_p4_S183",0.0478124869642972
"SS3_MAF_leo180223_p4_S182",0.0757630017430851
"SS3_MAF_leo180223_p4_S186",0.0826488048867708
"SS3_MAF_leo180223_p4_S187",0.0199194736731393
"SS3_MAF_leo180223_p4_S191",0.0150749733403166
"SS3_MAF_leo180223_p4_S185",0.0776988851599599
"SS3_MAF_leo180223_p4_S189",0.101681797292282
"SS3_MAF_leo180223_p4_S188",0.0770711605866663
"SS3_MAF_leo180223_p4_S190",0.059863840413406
"SS3_MAF_leo180223_p4_S98",0.0400977040406133
"SS3_MAF_leo180223_p4_S99",0.0303751608405172
