"","MME_MU","MME_SIZE"
"4930579G24Rik",18.8857245054426,0.399829046436099
"4931406P16Rik",19.0987890329283,0.514101038642112
"4933434E20Rik",22.7844495797283,0.574815525529431
"5430416N02Rik",19.8403857404107,0.353613306119238
"5730455P16Rik",22.3793979339223,0.32964687579953
"5830418K08Rik",33.5425544308337,0.539419306045445
"6030458C11Rik",24.12799997037,0.816034139399792
"9030624J02Rik",31.4853374550511,0.822937658251059
"9130401M01Rik",36.5080544152331,0.605093782171917
"9430008C03Rik",22.3260998978175,0.516856239912357
"9430015G10Rik",28.0514526851555,0.874174431818367
"9430016H08Rik",24.8873945830883,0.577737468428326
"9630033F20Rik",103.000889892283,1.66424735821131
"9930021J03Rik",14.9641254839259,0.309142945092271
"A230046K03Rik",34.1188403788386,0.804782614013023
"A430005L14Rik",52.1496447006071,0.704413512880137
"A630089N07Rik",16.478008571497,0.210718835083582
"A830080D01Rik",97.0551064890007,2.22712396813594
"AI413582",23.2519554244114,0.504881630375711
"AI462493",43.2554098736327,0.849133292448725
"AU022252",21.302739662235,0.44230979967894
"AW549877",104.412639053686,1.89529904939782
"Aamp",187.993709884263,3.26130515843308
"Aars",133.12712363649,3.04150636074114
"Aars2",19.65324515509,0.612608369832522
"Aarsd1",59.7522496008884,1.23892222786894
"Aasdhppt",42.7013522821932,0.813047173588738
"Aatf",35.1358684879929,0.95974485373813
"Abcb7",34.9111919338954,0.482983135752264
"Abcc5",54.7613623320498,1.00258821667514
"Abce1",59.8361094155883,1.44956482770755
"Abcf1",133.489185104629,3.43565659488756
"Abcf2",60.074950267026,2.02390507303512
"Abcf3",37.0726730939725,0.274036786990875
"Abhd11",23.808573235627,0.585025216098763
"Abhd4",23.6979038033588,0.592275049930396
"Abi1",43.6214871770697,0.999192424152363
"Abl2",34.3228245064097,0.542314335591614
"Ablim1",22.8556872151967,0.326105067991384
"Abr",38.7708362379615,0.822906377510685
"Acaa1a",20.8158917709456,0.430863486063596
"Acaa2",19.0882222307009,0.379384253713279
"Acad9",24.1194637338732,0.844267747438544
"Acadl",18.2954208543205,0.666533178963411
"Acadm",36.7765725272304,0.846716441249006
"Acads",56.8725538697094,1.23582463280231
"Acat2",48.7276963298716,1.88400495916141
"Acbd6",32.270241729433,0.739417591776962
"Acd",20.5850586775796,0.480255077811652
"Acin1",172.300375121749,2.67458216526034
"Acly",61.873588510748,1.72648005501489
"Aco1",20.3901630958849,0.850742863475826
"Aco2",41.5750721473001,1.16552179072257
"Acot13",28.8419415488985,0.452038277484814
"Acot7",19.4304566890395,0.606196150691151
"Acot8",21.9731404832935,0.363438539446359
"Acot9",57.6436386916693,1.18364287563891
"Acp6",54.3365901679209,0.8498962353257
"Acsl3",25.1752589337635,0.451098741117694
"Actl6a",120.25949561683,2.95580517618679
"Actn1",112.882411546056,2.84919845694183
"Actn4",139.512314455749,1.60359469269589
"Actr10",45.2290928322913,0.642190876832706
"Actr1a",33.2042375911046,0.466706274888052
"Actr1b",20.9125598177734,0.795232438799083
