,k0,k1,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59,mu_60,mu_61,mu_62,mu_63,mu_64,mu_65,mu_66,mu_67,mu_68,mu_69,mu_70,mu_71,mu_72,mu_73,mu_74,mu_75,mu_76,mu_77,mu_78,mu_79,mu_80,mu_81,mu_82,mu_83,mu_84,mu_85,mu_86,mu_87,mu_88,mu_89,mu_90,mu_91,mu_92,mu_93,mu_94,mu_95,mu_96,mu_97,mu_98,mu_99,mu_100,mu_101,mu_102,mu_103,mu_104,mu_105,mu_106,mu_107,mu_108,mu_109,mu_110,mu_111,mu_112,mu_113,mu_114,mu_115,mu_116,mu_117,mu_118,mu_119,mu_120,mu_121,mu_122,mu_123,mu_124,mu_125,mu_126,mu_127,mu_128,mu_129,mu_130,mu_131,mu_132,mu_133,mu_134,mu_135,mu_136,mu_137,mu_138,mu_139,mu_140,mu_141,mu_142,mu_143,mu_144,mu_145,mu_146,mu_147,mu_148,mu_149,mu_150,mu_151,mu_152,mu_153,mu_154,mu_155,mu_156,mu_157,mu_158,mu_159,mu_160,mu_161,mu_162,mu_163,mu_164,mu_165,mu_166,mu_167,mu_168,mu_169,mu_170,mu_171,mu_172,mu_173,mu_174,mu_175,mu_176,mu_177,mu_178,mu_179,mu_180,mu_181,mu_182,mu_183,mu_184,mu_185,mu_186,mu_187,mu_188,mu_189,mu_190,mu_191,mu_192,mu_193,mu_194,mu_195,mu_196,mu_197,mu_198,mu_199,mu_200,mu_201,mu_202,mu_203,mu_204,mu_205,mu_206,mu_207,mu_208,mu_209,mu_210,mu_211,mu_212,mu_213,mu_214,mu_215,mu_216,mu_217,mu_218,mu_219,mu_220,mu_221,mu_222,mu_223,mu_224,mu_225,mu_226,mu_227,mu_228,mu_229,mu_230,mu_231,mu_232,mu_233,mu_234,mu_235,mu_236,mu_237,mu_238,mu_239,mu_240,mu_241,mu_242,mu_243,mu_244,mu_245,mu_246,mu_247,mu_248,mu_249,mu_250,mu_251,mu_252,mu_253,mu_254,mu_255,mu_256,mu_257,mu_258,mu_259,mu_260,mu_261,mu_262,mu_263
10,1,"[1.544576944782803, 3.875000000163981, 'optimal', 'optimal']","[-2.2208899516414198e-12, 1.0000000000015932, 'optimal', 'optimal']","[-2.3643881782921206e-12, 1.0000000000012188, 'optimal', 'optimal']","[-7.563976869452351e-13, 1.0000000000011529, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,"[2.5151515150995483, 6.4090909092243775, 'optimal', 'optimal']","[-1.4031368973640488e-13, 0.8313253012093119, 'optimal', 'optimal']","[-1.2243210594309275e-12, 1.000000000005569, 'optimal', 'optimal']","[-1.5695797481591755e-12, 1.0000000000175326, 'optimal', 'optimal']","[-8.151980128571057e-13, 1.0000000000001483, 'optimal', 'optimal']","[-9.581992148679045e-13, 1.0000000000001446, 'optimal', 'optimal']","[-1.3788790402269194e-12, 1.0000000000003846, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,"[1.138888888877976, 3.823529412025846, 'optimal', 'optimal']","[-3.820863135696712e-14, 1.0000000000045763, 'optimal', 'optimal']","[-4.075949197829267e-14, 1.0000000000042308, 'optimal', 'optimal']","[-3.327983350196317e-14, 1.0000000000101397, 'optimal', 'optimal']","[-3.2936026392703105e-14, 1.0000000000123135, 'optimal', 'optimal']","[-3.3916039605934085e-14, 1.000000000000223, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,"[1.1489361702001577, 3.0000000000107807, 'optimal', 'optimal']","[-4.735206518651535e-14, 1.000000000003685, 'optimal', 'optimal']","[-4.552373084296935e-14, 1.0000000000041136, 'optimal', 'optimal']","[-3.8634520275027256e-14, 1.000000000000207, 'optimal', 'optimal']","[-3.519301304100858e-14, 1.0000000000003173, 'optimal', 'optimal']","[-3.328106064101382e-14, 1.0000000000003764, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,"[2.953409090783207, 7.9303571432793865, 'optimal', 'optimal']","[-1.548161548517667e-13, 0.8368253524278142, 'optimal', 'optimal']","[-1.4908828212359902e-13, 1.0000000000047922, 'optimal', 'optimal']","[-2.1225496331174796e-13, 1.0000000000003144, 'optimal', 'optimal']","[-3.894664329156108e-13, 1.000000000000383, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,"[0.7419354838682466, 2.05555555555623, 'optimal', 'optimal']","[-1.8778814787053602e-14, 1.0000000000013043, 'optimal', 'optimal']","[-1.7920080442994982e-14, 1.0000000000008225, 'optimal', 'optimal']","[-1.6781122717260234e-14, 1.0000000000010092, 'optimal', 'optimal']","[-1.5174483271423773e-14, 1.0000000000010678, 'optimal', 'optimal']","[-1.393949169739805e-14, 1.0000000000015312, 'optimal', 'optimal']","[-1.256475564416793e-14, 1.000000000004324, 'optimal', 'optimal']","[-1.2125627869780772e-14, 1.0000000000000941, 'optimal', 'optimal']","[-1.1617019225091575e-14, 0.915479582147268, 'optimal', 'optimal']","[-1.312784859198174e-14, 0.9154795821472147, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,"[1.5526315789436604, 4.666666666672251, 'optimal', 'optimal']","[-1.916214675126252e-14, 1.000000000001091, 'optimal', 'optimal']","[-3.535906926911598e-14, 1.000000000001986, 'optimal', 'optimal']","[-6.735559313591275e-13, 1.000000000002589, 'optimal', 'optimal']","[-3.7895608657385735e-13, 1.0000000000046965, 'optimal', 'optimal']","[-3.189367835345182e-13, 1.0000000000072247, 'optimal', 'optimal']","[-2.9641507935534417e-13, 1.0000000000030953, 'optimal', 'optimal']","[-2.788854811956167e-13, 1.0000000000025393, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,"[1.781249999994817, 3.5993740219143238, 'optimal', 'optimal']","[-3.023478658937862e-13, 0.5636787280870765, 'optimal', 'optimal']","[-3.7105058071327823e-13, 1.000000000000424, 'optimal', 'optimal']","[-5.201457061730331e-13, 1.0000000000005418, 'optimal', 'optimal']","[-5.140122807065731e-13, 1.0000000000014944, 'optimal', 'optimal']","[-5.197647226808296e-13, 1.0000000000035634, 'optimal', 'optimal']","[-4.978581840302062e-13, 0.7517584350173748, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,"[0.46666666666371504, 2.3096153846161034, 'optimal', 'optimal']","[-1.4633838295034663e-14, 1.0000000000006113, 'optimal', 'optimal']","[-1.6802494777509683e-14, 1.000000000000466, 'optimal', 'optimal']","[-1.6318262560851724e-14, 1.0000000000004066, 'optimal', 'optimal']","[-1.5350428071552017e-14, 1.0000000000003377, 'optimal', 'optimal']","[-1.4133087999583453e-14, 1.0000000000003102, 'optimal', 'optimal']","[-1.248789560010549e-14, 1.000000000000421, 'optimal', 'optimal']","[-1.129422790396725e-14, 1.0000000000005105, 'optimal', 'optimal']","[-1.0216092873770908e-14, 1.0000000000007896, 'optimal', 'optimal']","[-6.871419426595315e-15, 1.0000000000052893, 'optimal', 'optimal']","[-7.0558581152199184e-15, 1.0000000000000995, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,"[0.624999999998507, 3.1562500000198375, 'optimal', 'optimal']","[-2.001384018399859e-15, 0.9999999999991209, 'optimal', 'optimal']","[-1.364664041031799e-15, 0.9999999999993874, 'optimal', 'optimal']","[-9.015254970146395e-14, 0.9999999999992628, 'optimal', 'optimal']","[-2.3576017221215568e-14, 0.9999999999992614, 'optimal', 'optimal']","[-1.4313499202058812e-15, 0.9999999999991127, 'optimal', 'optimal']","[-1.36316023342104e-15, 0.9999999999988912, 'optimal', 'optimal']","[-1.9415990376844357e-15, 0.9999999999986124, 'optimal', 'optimal']","[-2.006550346779737e-15, 0.9999999999976894, 'optimal', 'optimal']","[-2.0614427728111884e-15, 0.9999999999979406, 'optimal', 'optimal']","[-2.1270230918783707e-15, 0.9999999999957393, 'optimal', 'optimal']","[-2.088618861908625e-15, 0.9999999999954737, 'optimal', 'optimal']","[-2.0856175678818594e-15, 0.9999999999999483, 'optimal', 'optimal']","[-2.069601790815702e-15, 0.9999999999955904, 'optimal', 'optimal']","[-2.0623962429105347e-15, 0.9999999999960935, 'optimal', 'optimal']","[-2.0426999506533222e-15, 0.9999999999967055, 'optimal', 'optimal']","[-1.95685784210736e-15, 0.9999999999975318, 'optimal', 'optimal']","[-1.9168015931369397e-15, 0.9999999999974125, 'optimal', 'optimal']","[-1.9347052093337544e-15, 0.9999999999970316, 'optimal', 'optimal']","[-1.9600562909563085e-15, 0.9999999999968845, 'optimal', 'optimal']","[-2.0103867404923913e-15, 0.9999999999964594, 'optimal', 'optimal']","[-2.0708048677761533e-15, 0.9999999999966572, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,"[0.33333333333229387, 1.735000000019833, 'optimal', 'optimal']","[-2.0341085621983296e-14, 1.0000000000002232, 'optimal', 'optimal']","[-1.826059915241688e-14, 1.0000000000002218, 'optimal', 'optimal']","[-1.7341347830312004e-14, 1.0000000000001599, 'optimal', 'optimal']","[-1.5642183362510334e-14, 1.0000000000001672, 'optimal', 'optimal']","[-1.394304145842433e-14, 1.000000000000126, 'optimal', 'optimal']","[-1.4003591118064311e-14, 1.00000000000009, 'optimal', 'optimal']","[-1.434198054926179e-14, 1.0000000000001092, 'optimal', 'optimal']","[-1.473890578353186e-14, 1.0000000000001343, 'optimal', 'optimal']","[-1.4990514786106903e-14, 1.0000000000001639, 'optimal', 'optimal']","[-1.4685047956911266e-14, 1.0000000000005953, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,"[1.942857142826521, 5.529411764780781, 'optimal', 'optimal']","[-1.449265259830574e-13, 1.000000000007815, 'optimal', 'optimal']","[-9.618800560361068e-14, 1.0000000000007851, 'optimal', 'optimal']","[-1.0217936263542615e-13, 1.0000000000011295, 'optimal', 'optimal']","[-9.885456927178817e-14, 1.0000000000019311, 'optimal', 'optimal']","[-9.970729085304044e-14, 1.000000000003309, 'optimal', 'optimal']","[-1.928861294656889e-13, 1.0000000000044167, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1,"[2.41102941175294, 6.3214285734588795, 'optimal', 'optimal']","[-9.500838878258616e-14, 0.838710572702781, 'optimal', 'optimal']","[-1.0409510629761466e-13, 0.9165491409286711, 'optimal', 'optimal']","[-1.1878124853226422e-13, 0.5936769340299892, 'optimal', 'optimal']","[-2.5233968314526e-13, 1.0000000000012053, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,"[0.5909090909090455, 2.4642857143009262, 'optimal', 'optimal']","[-5.681012424171302e-14, 1.0000000000013143, 'optimal', 'optimal']","[-5.421188178470493e-14, 1.0000000000014984, 'optimal', 'optimal']","[-5.308078765620836e-14, 1.000000000001065, 'optimal', 'optimal']","[-5.019190561302207e-14, 1.0000000000009714, 'optimal', 'optimal']","[-4.5369603310076454e-14, 1.0000000000001141, 'optimal', 'optimal']","[-4.259293142419661e-14, 1.0000000000007971, 'optimal', 'optimal']","[-3.857412045928542e-14, 1.0000000000005131, 'optimal', 'optimal']","[-3.851293069435201e-14, 1.0000000000006022, 'optimal', 'optimal']","[-3.809281943359948e-14, 1.0000000000006926, 'optimal', 'optimal']","[-3.7676150530015525e-14, 1.0000000000000258, 'optimal', 'optimal']","[-3.6363564868331685e-14, 0.7907856665932427, 'optimal', 'optimal']","[-3.727002676671972e-14, 0.7907856665928297, 'optimal', 'optimal']","[-3.928038487564211e-14, 0.7907856665928891, 'optimal', 'optimal']","[-4.138674710950727e-14, 0.7907856665927752, 'optimal', 'optimal']","[-4.3770021748830684e-14, 0.7907856665941366, 'optimal', 'optimal']","[-4.6312059458753037e-14, 0.7907856665954698, 'optimal', 'optimal']","[-5.086479258774124e-14, 0.7907856666054373, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,"[0.5441176470558965, 1.243243243244286, 'optimal', 'optimal']","[-1.7868451195983976e-13, 1.0000000000025415, 'optimal', 'optimal']","[-3.3542414102223356e-14, 1.000000000000252, 'optimal', 'optimal']","[-3.253193601185423e-14, 1.000000000000719, 'optimal', 'optimal']","[-2.8155972215284177e-12, 0.9783783783858078, 'optimal', 'optimal']","[-2.7639626608711103e-12, 0.5729242756295967, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,"[0.6150888995673631, 1.800000000005982, 'optimal', 'optimal']","[-1.3620572322531544e-13, 1.0000000000020097, 'optimal', 'optimal']","[-2.1700616309516428e-13, 1.00000000000002, 'optimal', 'optimal']","[-2.1247959615443813e-13, 1.0000000000010352, 'optimal', 'optimal']","[-1.9189635882195745e-13, 1.0000000000000013, 'optimal', 'optimal']","[-1.804483220852496e-13, 0.8787099789795116, 'optimal', 'optimal']","[-1.7637288871573362e-13, 0.878709978975634, 'optimal', 'optimal']","[-1.7216400710131285e-13, 0.8787099789889624, 'optimal', 'optimal']","[-1.7527360601961183e-13, 0.8787099789682166, 'optimal', 'optimal']","[-1.9431835964218286e-13, 0.8787099789680037, 'optimal', 'optimal']","[-2.0025446910266122e-13, 0.8787099789682308, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1,"[0.19999999999494078, 1.23333333333907, 'optimal', 'optimal']","[-2.3258523311590917e-14, 1.00000000000231, 'optimal', 'optimal']","[-2.264898126546071e-14, 1.00000000000187, 'optimal', 'optimal']","[-2.4436174699045594e-14, 1.0000000000014553, 'optimal', 'optimal']","[-1.812067409610959e-14, 1.0000000000012768, 'optimal', 'optimal']","[-1.377663435679607e-14, 1.0000000000030023, 'optimal', 'optimal']","[-1.4359315008347368e-14, 1.0000000000025913, 'optimal', 'optimal']","[-1.4499931223055203e-14, 1.0000000000026728, 'optimal', 'optimal']","[-1.4322931773061146e-14, 1.0000000000001228, 'optimal', 'optimal']","[-1.4124223398634008e-14, 1.0000000000002573, 'optimal', 'optimal']","[-1.4058591112342346e-14, 1.000000000002549, 'optimal', 'optimal']","[-1.4061267275022472e-14, 0.9346801346859249, 'optimal', 'optimal']","[-1.3597787729409046e-14, 0.8934579439303675, 'optimal', 'optimal']","[-1.8472403322259937e-14, 0.8934579439268237, 'optimal', 'optimal']","[-2.231838744306873e-14, 0.8934579439644419, 'optimal', 'optimal']","[-2.542062822866105e-14, 0.8934579439298496, 'optimal', 'optimal']","[-2.7022609384623992e-14, 0.8231884058518447, 'optimal', 'optimal']","[-2.691627822713199e-14, 0.8231884058514038, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,"[0.9655172413755674, 2.2500000000020144, 'optimal', 'optimal']","[-6.459580644855996e-13, 1.0000000000031062, 'optimal', 'optimal']","[-9.555559912212803e-14, 1.0000000000046023, 'optimal', 'optimal']","[-1.1369583743028098e-13, 1.0000000000027671, 'optimal', 'optimal']","[-7.346553856142382e-14, 0.7078846153892919, 'optimal', 'optimal']","[-6.632303160407244e-14, 0.4194497540886782, 'optimal', 'optimal']","[-6.658661916944482e-14, 0.4194497540890397, 'optimal', 'optimal']","[-6.579035880109662e-14, 0.41944975408920904, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,"[0.08571428568214404, 2.1012500000203898, 'optimal', 'optimal']","[-3.643987726401452e-16, 0.9999999999999655, 'optimal', 'optimal']","[-4.718451917851784e-16, 0.9999999999998906, 'optimal', 'optimal']","[-4.807055517476654e-16, 0.9999999999996819, 'optimal', 'optimal']","[-5.784109056706487e-16, 0.9999999999999493, 'optimal', 'optimal']","[-6.188103970554854e-16, 0.9999999999999583, 'optimal', 'optimal']","[-6.481969910808574e-16, 0.9999999999999791, 'optimal', 'optimal']","[-6.210272202406913e-16, 0.9999999999999744, 'optimal', 'optimal']","[-6.000558929204206e-16, 0.9999999999999739, 'optimal', 'optimal']","[-5.882236240520324e-16, 0.9999999999999715, 'optimal', 'optimal']","[-5.791129779064422e-16, 0.9999999999997741, 'optimal', 'optimal']","[-5.633668574041748e-16, 0.999999999999977, 'optimal', 'optimal']","[-5.597233534483034e-16, 0.999999999999971, 'optimal', 'optimal']","[-5.531484325618046e-16, 0.9999999999999709, 'optimal', 'optimal']","[-5.305186212823672e-16, 0.9999999999992432, 'optimal', 'optimal']","[-5.18860113970115e-16, 0.9999999999999774, 'optimal', 'optimal']","[-5.0953814275145e-16, 0.9999999999999538, 'optimal', 'optimal']","[-5.0411627939183e-16, 0.9999999999999514, 'optimal', 'optimal']","[-5.010390556814638e-16, 0.9999999999999526, 'optimal', 'optimal']","[-5.042056817269847e-16, 0.9999999999999463, 'optimal', 'optimal']","[-5.00130014359561e-16, 0.9999999999999424, 'optimal', 'optimal']","[-4.952127462381612e-16, 0.999999999999948, 'optimal', 'optimal']","[-5.036155771798736e-16, 0.999999999999936, 'optimal', 'optimal']","[-5.070781671516673e-16, 0.9999999999999363, 'optimal', 'optimal']","[-5.160871186819789e-16, 0.9999999999999277, 'optimal', 'optimal']","[-5.229781769728333e-16, 0.999999999999929, 'optimal', 'optimal']","[-5.329039693943863e-16, 0.9999999999999377, 'optimal', 'optimal']","[-5.381481045418903e-16, 0.9999999999999454, 'optimal', 'optimal']","[-5.436372226901583e-16, 0.9999999999999724, 'optimal', 'optimal']","[-5.436381530675528e-16, 0.9999999999999807, 'optimal', 'optimal']","[-5.25652282202767e-16, 0.9999999999999793, 'optimal', 'optimal']","[-5.122941148442972e-16, 0.9999999999999689, 'optimal', 'optimal']","[-5.080190227738806e-16, 0.9999999999999631, 'optimal', 'optimal']","[-5.079823607017817e-16, 0.9999999999999415, 'optimal', 'optimal']","[-5.330962376149914e-16, 0.9999999999998859, 'optimal', 'optimal']","[-5.562769691889788e-16, 0.999999999999886, 'optimal', 'optimal']","[-5.761695534819665e-16, 0.9999999999998862, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
