,k0,k1,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59,mu_60,mu_61,mu_62,mu_63,mu_64,mu_65,mu_66,mu_67,mu_68,mu_69,mu_70,mu_71,mu_72,mu_73,mu_74,mu_75,mu_76,mu_77,mu_78,mu_79,mu_80,mu_81,mu_82,mu_83,mu_84,mu_85,mu_86,mu_87,mu_88,mu_89,mu_90,mu_91,mu_92,mu_93,mu_94,mu_95,mu_96,mu_97,mu_98,mu_99,mu_100,mu_101,mu_102,mu_103,mu_104,mu_105,mu_106,mu_107,mu_108,mu_109,mu_110,mu_111,mu_112,mu_113,mu_114,mu_115,mu_116,mu_117,mu_118,mu_119,mu_120,mu_121,mu_122,mu_123,mu_124,mu_125,mu_126,mu_127,mu_128,mu_129,mu_130,mu_131,mu_132,mu_133,mu_134,mu_135,mu_136,mu_137,mu_138,mu_139,mu_140,mu_141,mu_142,mu_143,mu_144,mu_145,mu_146,mu_147,mu_148,mu_149,mu_150,mu_151,mu_152,mu_153,mu_154,mu_155,mu_156,mu_157,mu_158,mu_159,mu_160,mu_161,mu_162,mu_163,mu_164,mu_165,mu_166,mu_167,mu_168,mu_169,mu_170,mu_171,mu_172,mu_173,mu_174,mu_175,mu_176,mu_177,mu_178,mu_179,mu_180,mu_181,mu_182,mu_183,mu_184,mu_185,mu_186,mu_187,mu_188,mu_189,mu_190,mu_191,mu_192,mu_193,mu_194,mu_195,mu_196,mu_197,mu_198,mu_199,mu_200,mu_201,mu_202,mu_203,mu_204,mu_205,mu_206,mu_207,mu_208,mu_209,mu_210,mu_211,mu_212,mu_213,mu_214,mu_215,mu_216,mu_217,mu_218,mu_219,mu_220,mu_221,mu_222,mu_223,mu_224,mu_225,mu_226,mu_227,mu_228,mu_229,mu_230,mu_231,mu_232,mu_233,mu_234,mu_235,mu_236,mu_237,mu_238,mu_239,mu_240,mu_241,mu_242,mu_243,mu_244,mu_245,mu_246,mu_247,mu_248,mu_249,mu_250,mu_251,mu_252,mu_253,mu_254,mu_255,mu_256,mu_257,mu_258,mu_259,mu_260,mu_261,mu_262,mu_263,mu_264,mu_265,mu_266,mu_267,mu_268,mu_269,mu_270,mu_271,mu_272,mu_273,mu_274,mu_275,mu_276,mu_277,mu_278,mu_279,mu_280,mu_281,mu_282,mu_283,mu_284,mu_285,mu_286,mu_287
572,1,"[1.8774390243787062, 5.0000000000125775, 'optimal', 'optimal']","[-2.8315744525491506e-14, 0.9651533995086206, 'optimal', 'optimal']","[-2.4358728399007286e-14, 1.0000000000051044, 'optimal', 'optimal']","[-2.298035644779152e-14, 1.0000000000000735, 'optimal', 'optimal']","[-2.3532223508199545e-14, 1.000000000000081, 'optimal', 'optimal']","[-2.4786785863156342e-14, 1.0000000000000722, 'optimal', 'optimal']","[-2.5480492603437567e-14, 1.0000000000000582, 'optimal', 'optimal']","[-2.4629334769246265e-14, 1.000000000000119, 'optimal', 'optimal']","[-2.5289978312261943e-14, 1.000000000000107, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,1,"[0.08298755183351773, 1.2500000000092648, 'optimal', 'optimal']","[-4.423413090219659e-15, 0.99999999999996, 'optimal', 'optimal']","[4.9602746036099666e-14, 0.9999999999999147, 'optimal', 'optimal']","[4.970125208149968e-14, 0.9999999999997781, 'optimal', 'optimal']","[4.7310897071425125e-14, 0.9999999999998798, 'optimal', 'optimal']","[4.396309812121399e-14, 0.9999999999998826, 'optimal', 'optimal']","[4.13908619509005e-14, 0.9999999999998506, 'optimal', 'optimal']","[4.069408167426441e-14, 0.9999999999998939, 'optimal', 'optimal']","[3.8720521347274335e-14, 0.9999999999997261, 'optimal', 'optimal']","[3.57878525494543e-14, 0.9999999999997828, 'optimal', 'optimal']","[3.4174214937906587e-14, 0.9999999999998133, 'optimal', 'optimal']","[3.4426997148084587e-14, 0.9999999999997325, 'optimal', 'optimal']","[3.3448257998029877e-14, 0.9999999999997711, 'optimal', 'optimal']","[3.164295358083218e-14, 0.9999999999997022, 'optimal', 'optimal']","[3.009192757625352e-14, 0.9999999999997049, 'optimal', 'optimal']","[2.985043000109068e-14, 0.9999999999996889, 'optimal', 'optimal']","[2.6882160725342826e-14, 0.9999999999996556, 'optimal', 'optimal']","[8.147147937825118e-15, 0.9999999999997082, 'optimal', 'optimal']","[7.86153766279707e-15, 0.9999999999997233, 'optimal', 'optimal']","[6.5731078805863055e-15, 0.999999999999742, 'optimal', 'optimal']","[4.082566004895157e-15, 0.9999999999997535, 'optimal', 'optimal']","[1.52988632581594e-16, 0.9999999999997284, 'optimal', 'optimal']","[1.986049333516394e-16, 0.9999999999997266, 'optimal', 'optimal']","[-2.801942194263166e-16, 0.9999999999997334, 'optimal', 'optimal']","[-3.1809133072288735e-16, 0.9999999999996196, 'optimal', 'optimal']","[-3.175796076916072e-16, 0.9999999999995356, 'optimal', 'optimal']","[-3.1437204128079047e-16, 0.9999999999994256, 'optimal', 'optimal']","[-2.873654132943192e-16, 0.999999999999849, 'optimal', 'optimal']","[-2.988646717186518e-16, 0.9999999999995464, 'optimal', 'optimal']","[-2.798177035203141e-16, 0.9999999999995398, 'optimal', 'optimal']","[-2.878911250910918e-16, 0.9999999999993365, 'optimal', 'optimal']","[-2.795068619755295e-16, 0.9999999999994774, 'optimal', 'optimal']","[-2.7714158765909536e-16, 0.9999999999994414, 'optimal', 'optimal']","[-2.834721810635796e-16, 0.9999999999994291, 'optimal', 'optimal']","[-2.8139796874978214e-16, 0.9999999999995973, 'optimal', 'optimal']","[-2.816318493134896e-16, 0.9999999999996981, 'optimal', 'optimal']","[-2.8324939199458217e-16, 0.9999999999997301, 'optimal', 'optimal']","[-2.846770034529946e-16, 0.9999999999996045, 'optimal', 'optimal']","[-2.8669286565491657e-16, 0.9999999999996012, 'optimal', 'optimal']","[-2.886904999091841e-16, 0.9999999999996295, 'optimal', 'optimal']","[-2.8872335311856883e-16, 0.9999999999993366, 'optimal', 'optimal']","[-2.869674092620557e-16, 0.9999999999990652, 'optimal', 'optimal']","[-2.8576671728359574e-16, 0.999999999999697, 'optimal', 'optimal']","[-2.8487930431510375e-16, 0.9999999999996427, 'optimal', 'optimal']","[-2.855261375238208e-16, 0.9999999999995475, 'optimal', 'optimal']","[-2.873586515614961e-16, 0.99999999999953, 'optimal', 'optimal']","[-2.858731393474427e-16, 0.9999999999995274, 'optimal', 'optimal']","[-2.882093644253967e-16, 0.9999999999997418, 'optimal', 'optimal']","[-2.892609295677724e-16, 0.9999999999997163, 'optimal', 'optimal']","[-2.9114331366067795e-16, 0.9999999999996699, 'optimal', 'optimal']","[-2.9454825019716873e-16, 0.9999999999996384, 'optimal', 'optimal']","[-3.0025103477647e-16, 0.9999999999998973, 'optimal', 'optimal']","[-3.014690092397821e-16, 0.9999999999998931, 'optimal', 'optimal']","[-3.0299694570122344e-16, 0.9999999999998949, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,1,"[1.2368421052374, 1.9464285714294838, 'optimal', 'optimal']","[-3.882262416722493e-13, 0.3348264277721446, 'optimal', 'optimal']","[-3.6100534300499994e-13, 1.0000000000004485, 'optimal', 'optimal']","[-3.5183578419359065e-13, 1.0000000000003983, 'optimal', 'optimal']","[-3.586192603939188e-13, 1.0000000000007516, 'optimal', 'optimal']","[-4.362116693071201e-13, 1.0000000000013782, 'optimal', 'optimal']","[-4.838500089709716e-13, 1.000000000001642, 'optimal', 'optimal']","[-5.041873942475522e-13, 0.5864197530875349, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,1,"[4.1818181818171976, 6.357142857151219, 'optimal', 'optimal']","[-7.221978477296653e-14, 0.291595197266478, 'optimal', 'optimal']","[-5.5696570929210605e-14, 0.3090909090913458, 'optimal', 'optimal']","[-5.0814443189780334e-14, 0.33596837945442753, 'optimal', 'optimal']","[-2.1877373009025882e-14, 0.8263636363689065, 'optimal', 'optimal']","[-2.5282054922005092e-14, 0.898221343878322, 'optimal', 'optimal']","[-2.430161684008862e-14, 1.0000000000012603, 'optimal', 'optimal']","[-2.4517137207406344e-14, 1.0000000000008276, 'optimal', 'optimal']","[-2.4385294278882666e-14, 1.0000000000007117, 'optimal', 'optimal']","[-2.3665604209826734e-14, 1.0000000000006768, 'optimal', 'optimal']","[-2.401969233037364e-14, 1.0000000000006033, 'optimal', 'optimal']","[-2.3906813823140324e-14, 1.000000000000609, 'optimal', 'optimal']","[-2.3623657187436758e-14, 1.0000000000005316, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,1,"[0.02604166666159157, 17.67272727280012, 'optimal', 'optimal']","[8.94501852824589e-14, 0.9999999999990765, 'optimal', 'optimal']","[7.853501947891816e-14, 0.9999999999999092, 'optimal', 'optimal']","[6.248106404646383e-14, 0.9999999999994289, 'optimal', 'optimal']","[3.3122056198028596e-14, 0.9999999999997992, 'optimal', 'optimal']","[1.4873675407032498e-14, 0.9999999999993034, 'optimal', 'optimal']","[4.0267630853476255e-14, 0.9999999999999063, 'optimal', 'optimal']","[6.606080418284092e-14, 0.9999999999999577, 'optimal', 'optimal']","[6.007031942689101e-14, 0.9999999999999524, 'optimal', 'optimal']","[5.876621150094025e-14, 0.9999999999998874, 'optimal', 'optimal']","[5.907272786876174e-14, 0.9999999999999626, 'optimal', 'optimal']","[6.240274982008559e-14, 0.9999999999998799, 'optimal', 'optimal']","[5.995611751079273e-14, 0.9999999999999611, 'optimal', 'optimal']","[5.0661231939653486e-14, 0.9999999999999648, 'optimal', 'optimal']","[5.5401314678837704e-14, 0.9999999999998458, 'optimal', 'optimal']","[5.507854146452739e-14, 0.9999999999991813, 'optimal', 'optimal']","[4.411302304252253e-14, 0.9999999999993069, 'optimal', 'optimal']","[4.265713399034616e-14, 0.999999999999463, 'optimal', 'optimal']","[1.1934839042183978e-14, 0.9999999999994135, 'optimal', 'optimal']","[1.0009667611457466e-14, 0.9999999999996306, 'optimal', 'optimal']","[2.7834292544204977e-15, 0.9999999999995438, 'optimal', 'optimal']","[1.3442149257792504e-14, 0.9999999999995587, 'optimal', 'optimal']","[1.8348315572751235e-14, 0.9999999999997862, 'optimal', 'optimal']","[1.9363991572402717e-14, 0.9999999999997067, 'optimal', 'optimal']","[4.346981464519099e-15, 0.9999999999997344, 'optimal', 'optimal']","[1.9372743376097668e-14, 0.9999999999998518, 'optimal', 'optimal']","[2.2136053278324987e-15, 0.999999999999942, 'optimal', 'optimal']","[4.3630864453073547e-16, 0.9999999999999241, 'optimal', 'optimal']","[7.915367265230787e-15, 0.9999999999999727, 'optimal', 'optimal']","[1.5751494207043535e-16, 0.9999999999996273, 'optimal', 'optimal']","[-2.635591662996921e-16, 0.9999999999999581, 'optimal', 'optimal']","[5.403279679094225e-15, 0.9999999999998683, 'optimal', 'optimal']","[-2.898021181573081e-16, 0.99999999999981, 'optimal', 'optimal']","[-6.978468454025851e-16, 0.9999999999997964, 'optimal', 'optimal']","[-1.092113967707298e-15, 0.9999999999999232, 'optimal', 'optimal']","[-1.141342364914101e-15, 0.999999999999921, 'optimal', 'optimal']","[-1.4506250735900596e-15, 0.9999999999996189, 'optimal', 'optimal']","[-1.77099347595464e-15, 0.9999999999991689, 'optimal', 'optimal']","[-2.036989457821153e-15, 0.9999999999995077, 'optimal', 'optimal']","[-2.026183461517919e-15, 0.9999999999996205, 'optimal', 'optimal']","[-2.1397550744372704e-15, 0.999999999999966, 'optimal', 'optimal']","[-2.075424716600192e-15, 0.9999999999990723, 'optimal', 'optimal']","[-2.2406371168081617e-15, 0.9999999999999538, 'optimal', 'optimal']","[-2.3687151164557332e-15, 0.9999999999999492, 'optimal', 'optimal']","[-2.4885428759735276e-15, 0.9999999999999528, 'optimal', 'optimal']","[-2.585337903975226e-15, 0.9999999999999224, 'optimal', 'optimal']","[-2.6947594212592308e-15, 0.9999999999998864, 'optimal', 'optimal']","[-2.7883474543116e-15, 0.9999999999998412, 'optimal', 'optimal']","[-2.8857487642811803e-15, 0.9999999999998433, 'optimal', 'optimal']","[-2.9996256186488353e-15, 0.9999999999998748, 'optimal', 'optimal']","[-3.0696021433498004e-15, 0.999999999999859, 'optimal', 'optimal']","[-3.1423934177455376e-15, 0.9999999999998578, 'optimal', 'optimal']","[-3.1923857083440435e-15, 0.9999999999998608, 'optimal', 'optimal']","[-3.2454937065215765e-15, 0.999999999999863, 'optimal', 'optimal']","[-3.289925768123085e-15, 0.9999999999998567, 'optimal', 'optimal']","[-3.33040155392914e-15, 0.9999999999998413, 'optimal', 'optimal']","[-3.3487248912128926e-15, 0.9999999999998304, 'optimal', 'optimal']","[-3.366838292077994e-15, 0.9999999999998246, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,1,"[0.4285714285712955, 2.0625000000146856, 'optimal', 'optimal']","[-1.823634019243915e-16, 0.9999999999999009, 'optimal', 'optimal']","[-1.6608170795407854e-16, 0.9999999999999561, 'optimal', 'optimal']","[-1.9796679479748797e-16, 0.9999999999999546, 'optimal', 'optimal']","[-1.9717413063358318e-16, 0.9999999999989531, 'optimal', 'optimal']","[-1.9411535886784952e-16, 0.9999999999996878, 'optimal', 'optimal']","[-1.9613630315122378e-16, 0.9999999999997599, 'optimal', 'optimal']","[-1.9592534034865499e-16, 0.9999999999997571, 'optimal', 'optimal']","[-1.949522353530208e-16, 0.9999999999999292, 'optimal', 'optimal']","[-1.9617160002624695e-16, 0.9999999999999176, 'optimal', 'optimal']","[-2.0102814819905424e-16, 0.9999999999999204, 'optimal', 'optimal']","[-2.0428419053975234e-16, 0.9999999999999256, 'optimal', 'optimal']","[-2.0335051235051288e-16, 0.999999999999913, 'optimal', 'optimal']","[-2.0762222971484636e-16, 0.9999999999997421, 'optimal', 'optimal']","[-2.2243757549388773e-16, 0.9999999999997871, 'optimal', 'optimal']","[-2.220808329531341e-16, 0.9999999999999037, 'optimal', 'optimal']","[-2.230071999327568e-16, 0.9999999999998537, 'optimal', 'optimal']","[-2.359314147905647e-16, 0.9999999999999608, 'optimal', 'optimal']","[-2.362904795335509e-16, 0.9999999999999131, 'optimal', 'optimal']","[-2.3697946376944104e-16, 0.9999999999998673, 'optimal', 'optimal']","[-2.4173599271193827e-16, 0.9999999999996634, 'optimal', 'optimal']","[-2.3971704276148636e-16, 0.9999999999995639, 'optimal', 'optimal']","[-2.3789632102674137e-16, 0.999999999999516, 'optimal', 'optimal']","[-2.3770972016062236e-16, 0.999999999999582, 'optimal', 'optimal']","[-2.380315924788569e-16, 0.9999999999996928, 'optimal', 'optimal']","[-2.3983415863197175e-16, 0.9999999999996882, 'optimal', 'optimal']","[-2.3963052889569937e-16, 0.9999999999996109, 'optimal', 'optimal']","[-2.4054602146367166e-16, 0.9999999999994693, 'optimal', 'optimal']","[-2.411065073177997e-16, 0.9999999999992681, 'optimal', 'optimal']","[-2.409532484710026e-16, 0.9999999999993835, 'optimal', 'optimal']","[-2.4122376365432085e-16, 0.9999999999994374, 'optimal', 'optimal']","[-2.446709291318304e-16, 0.9999999999996301, 'optimal', 'optimal']","[-2.442277914092332e-16, 0.9999999999994889, 'optimal', 'optimal']","[-2.4477909442636147e-16, 0.9999999999995808, 'optimal', 'optimal']","[-2.4469063684454043e-16, 0.9999999999997233, 'optimal', 'optimal']","[-2.4426609221244096e-16, 0.9999999999997544, 'optimal', 'optimal']","[-2.446258026187308e-16, 0.9999999999997602, 'optimal', 'optimal']","[-2.4446010009675617e-16, 0.9999999999997676, 'optimal', 'optimal']","[-2.439277211968926e-16, 0.9999999999997776, 'optimal', 'optimal']","[-2.57059728157803e-16, 0.9999999999999504, 'optimal', 'optimal']","[-2.5894895040924377e-16, 0.9999999999999507, 'optimal', 'optimal']","[-2.5984558878981985e-16, 0.9999999999999586, 'optimal', 'optimal']","[-2.604526027353244e-16, 0.9999999999999621, 'optimal', 'optimal']","[-2.612522581359756e-16, 0.9999999999999737, 'optimal', 'optimal']","[-2.6164274203660885e-16, 0.9999999999999681, 'optimal', 'optimal']","[-2.6195439560307124e-16, 0.9999999999999609, 'optimal', 'optimal']","[-2.6224276793790984e-16, 0.9999999999999513, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,1,"[1.1451612903082349, 2.777777777783605, 'optimal', 'optimal']","[-3.690808468759261e-12, 1.0000000000025036, 'optimal', 'optimal']","[-2.8498590693267907e-12, 1.0000000000057083, 'optimal', 'optimal']","[-2.3908042801510854e-12, 1.000000000018381, 'optimal', 'optimal']","[-1.7761570350243905e-12, 1.0000000000006024, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,1,"[0.9615384615380453, 2.142857142860303, 'optimal', 'optimal']","[-3.5350108601834647e-15, 0.8175824176020579, 'optimal', 'optimal']","[-8.142385170092914e-15, 0.4866666666821047, 'optimal', 'optimal']","[-9.062729994667897e-15, 1.0000000000017362, 'optimal', 'optimal']","[-1.0014544699219164e-14, 1.0000000000007148, 'optimal', 'optimal']","[-1.0130150983316889e-14, 1.0000000000004972, 'optimal', 'optimal']","[-9.387912089734831e-15, 1.0000000000002358, 'optimal', 'optimal']","[-9.242447992852204e-15, 1.0000000000003, 'optimal', 'optimal']","[-9.183142620732453e-15, 1.0000000000004063, 'optimal', 'optimal']","[-8.79284232369345e-15, 1.0000000000007003, 'optimal', 'optimal']","[-8.479562109523014e-15, 1.0000000000009919, 'optimal', 'optimal']","[-8.210351359054377e-15, 1.0000000000027118, 'optimal', 'optimal']","[-7.875489246326981e-15, 0.9123575810705854, 'optimal', 'optimal']","[-7.824910910256886e-15, 0.9123575810705367, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,1,"[0.4991071424318202, 1.3181818181871057, 'optimal', 'optimal']","[-3.0846703283271413e-13, 1.0000000000046168, 'optimal', 'optimal']","[-1.1110265168309397e-12, 1.0000000000009155, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,1,"[8.869309836947687, 11.723611113039244, 'optimal', 'optimal']","[-3.2647887629830636e-13, 0.1754963007035057, 'optimal', 'optimal']","[-3.3586062313675997e-13, 0.18130743648758202, 'optimal', 'optimal']","[-1.6979147173291286e-12, 0.9999999999998168, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,1,"[1.6285714285534922, 3.667261905065419, 'optimal', 'optimal']","[-6.524914849080535e-14, 0.7279790660232293, 'optimal', 'optimal']","[-7.153499074064734e-14, 1.0000000000035063, 'optimal', 'optimal']","[-7.356630034630959e-14, 1.0000000000001026, 'optimal', 'optimal']","[-7.41793980335062e-14, 1.000000000006839, 'optimal', 'optimal']","[-7.098491935931122e-14, 1.000000000000122, 'optimal', 'optimal']","[-6.551314572929509e-14, 1.0000000000001272, 'optimal', 'optimal']","[-5.907332028384643e-14, 1.0000000000001295, 'optimal', 'optimal']","[-6.508430792555237e-14, 1.000000000000167, 'optimal', 'optimal']","[-5.216757216003274e-14, 1.0000000000009033, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,1,"[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,1,"[1.3518518518504121, 3.2580645161696027, 'optimal', 'optimal']","[-6.350788737648709e-14, 1.0000000000056657, 'optimal', 'optimal']","[-7.76119789071395e-14, 1.0000000000003568, 'optimal', 'optimal']","[-6.537749318915062e-14, 1.0000000000003537, 'optimal', 'optimal']","[-5.623777218425528e-14, 1.0000000000004685, 'optimal', 'optimal']","[-5.0072798021377944e-14, 1.0000000000014566, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,1,"[0.5333333333330796, 1.5714285714295766, 'optimal', 'optimal']","[-2.55892569098541e-13, 1.0000000000002276, 'optimal', 'optimal']","[-3.070368773481788e-13, 1.0000000000002007, 'optimal', 'optimal']","[-2.774407601837801e-13, 1.0000000000002813, 'optimal', 'optimal']","[-2.5941286816785286e-13, 1.0000000000046645, 'optimal', 'optimal']","[-2.535465443099569e-13, 0.8728908886400732, 'optimal', 'optimal']","[-2.5512264946395934e-13, 0.7441364605555133, 'optimal', 'optimal']","[-2.2271567206207202e-13, 0.6231884058019704, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
