,k0,k1,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59,mu_60,mu_61,mu_62,mu_63,mu_64,mu_65,mu_66,mu_67,mu_68,mu_69,mu_70,mu_71,mu_72,mu_73,mu_74,mu_75,mu_76,mu_77,mu_78,mu_79,mu_80,mu_81,mu_82,mu_83,mu_84,mu_85,mu_86,mu_87,mu_88,mu_89,mu_90,mu_91,mu_92,mu_93,mu_94,mu_95,mu_96,mu_97,mu_98,mu_99,mu_100,mu_101,mu_102,mu_103,mu_104,mu_105,mu_106,mu_107,mu_108,mu_109,mu_110,mu_111,mu_112,mu_113,mu_114,mu_115,mu_116,mu_117,mu_118,mu_119,mu_120,mu_121,mu_122,mu_123,mu_124,mu_125,mu_126,mu_127,mu_128,mu_129,mu_130,mu_131,mu_132,mu_133,mu_134,mu_135,mu_136,mu_137,mu_138,mu_139,mu_140,mu_141,mu_142,mu_143,mu_144,mu_145,mu_146,mu_147,mu_148,mu_149,mu_150,mu_151,mu_152,mu_153,mu_154,mu_155,mu_156,mu_157,mu_158,mu_159,mu_160,mu_161,mu_162,mu_163,mu_164,mu_165,mu_166,mu_167,mu_168,mu_169,mu_170,mu_171,mu_172,mu_173,mu_174,mu_175,mu_176,mu_177,mu_178,mu_179,mu_180,mu_181,mu_182,mu_183,mu_184,mu_185,mu_186,mu_187,mu_188,mu_189,mu_190,mu_191,mu_192,mu_193,mu_194,mu_195,mu_196,mu_197,mu_198,mu_199,mu_200,mu_201,mu_202,mu_203,mu_204,mu_205,mu_206,mu_207,mu_208,mu_209,mu_210,mu_211,mu_212,mu_213,mu_214,mu_215,mu_216,mu_217,mu_218,mu_219,mu_220,mu_221,mu_222,mu_223,mu_224,mu_225,mu_226,mu_227,mu_228,mu_229,mu_230,mu_231,mu_232,mu_233,mu_234,mu_235,mu_236,mu_237,mu_238,mu_239,mu_240,mu_241,mu_242,mu_243,mu_244,mu_245,mu_246,mu_247,mu_248,mu_249,mu_250,mu_251,mu_252,mu_253,mu_254,mu_255,mu_256,mu_257,mu_258,mu_259,mu_260,mu_261,mu_262,mu_263
10,1,"[1.545454545363434, 3.9166666668266465, 'optimal', 'optimal']","[-1.111808113230084e-12, 1.0000000000016975, 'optimal', 'optimal']","[-1.699152901431308e-12, 1.0000000000012443, 'optimal', 'optimal']","[-6.737753459316397e-13, 1.0000000000145166, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,"[2.544696969639642, 6.4102272728559475, 'optimal', 'optimal']","[-5.643968848305174e-14, 0.8217723528849422, 'optimal', 'optimal']","[-7.10985986988836e-14, 1.0000000000053844, 'optimal', 'optimal']","[-1.1825216072855086e-12, 1.0000000000157276, 'optimal', 'optimal']","[-1.1532465461968479e-12, 1.0000000000002045, 'optimal', 'optimal']","[-1.2122614738999481e-12, 1.000000000017618, 'optimal', 'optimal']","[-1.2381766071756807e-12, 1.0000000000002875, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,"[1.2278571428456637, 3.8823529413445446, 'optimal', 'optimal']","[-3.7392549707851214e-14, 1.0000000000053693, 'optimal', 'optimal']","[-3.565956435638948e-14, 1.0000000000036067, 'optimal', 'optimal']","[-3.3420411116181787e-14, 1.0000000000093017, 'optimal', 'optimal']","[-3.1623799639994635e-14, 1.0000000000161455, 'optimal', 'optimal']","[-3.217403754469416e-14, 1.0000000000002567, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,"[1.1489361702001577, 3.0000000000107807, 'optimal', 'optimal']","[-4.735206518651535e-14, 1.000000000003685, 'optimal', 'optimal']","[-4.552373084296935e-14, 1.0000000000041136, 'optimal', 'optimal']","[-3.8634520275027256e-14, 1.000000000000207, 'optimal', 'optimal']","[-3.519301304100858e-14, 1.0000000000003173, 'optimal', 'optimal']","[-3.328106064101382e-14, 1.0000000000003764, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,"[3.0952380950650693, 7.857142857517362, 'optimal', 'optimal']","[-1.5074990559615774e-13, 0.7794871795011531, 'optimal', 'optimal']","[-1.8584783038049979e-13, 0.9892494167955773, 'optimal', 'optimal']","[-2.2769141338216245e-13, 1.0000000000004141, 'optimal', 'optimal']","[-4.879629993532143e-13, 1.0000000000004523, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,"[0.7419354838663944, 2.0555555555565137, 'optimal', 'optimal']","[-2.5101655105414738e-14, 1.0000000000016722, 'optimal', 'optimal']","[-2.472209606096602e-14, 1.0000000000008908, 'optimal', 'optimal']","[-2.261449760775525e-14, 1.0000000000013067, 'optimal', 'optimal']","[-2.058352873812423e-14, 1.0000000000013218, 'optimal', 'optimal']","[-1.949291675028898e-14, 1.0000000000054703, 'optimal', 'optimal']","[-1.8715896146241264e-14, 1.0000000000000717, 'optimal', 'optimal']","[-1.848538128258867e-14, 1.0000000000002085, 'optimal', 'optimal']","[-1.808684613783366e-14, 0.785153256706373, 'optimal', 'optimal']","[-1.906368431917252e-14, 0.7851532567062824, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,"[1.5675675675621092, 4.421052631582819, 'optimal', 'optimal']","[-8.107259846895985e-13, 1.0000000000009233, 'optimal', 'optimal']","[-9.616362952263506e-13, 1.0000000000020495, 'optimal', 'optimal']","[-5.08333417531776e-13, 1.0000000000024674, 'optimal', 'optimal']","[-3.8892128763672255e-13, 1.0000000000032838, 'optimal', 'optimal']","[-2.984135708072847e-13, 1.0000000000064653, 'optimal', 'optimal']","[-2.758923063102986e-13, 1.0000000000144682, 'optimal', 'optimal']","[-2.64283882414901e-13, 1.0000000000078557, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,"[1.8124999999964881, 3.593750000161497, 'optimal', 'optimal']","[-3.0256990841792254e-13, 0.5517241379351202, 'optimal', 'optimal']","[-3.723617410851735e-13, 1.0000000000004237, 'optimal', 'optimal']","[-5.868918799719043e-13, 1.0000000000005629, 'optimal', 'optimal']","[-5.673444570267495e-13, 1.0000000000014646, 'optimal', 'optimal']","[-5.720044362426851e-13, 1.0000000000036098, 'optimal', 'optimal']","[-5.514750777633161e-13, 0.757452574526803, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,"[0.48275862068640585, 2.384615384616026, 'optimal', 'optimal']","[-1.440115522635703e-14, 1.0000000000012372, 'optimal', 'optimal']","[-1.662310653068895e-14, 1.000000000000636, 'optimal', 'optimal']","[-1.6397346982436977e-14, 1.000000000000507, 'optimal', 'optimal']","[-1.544444085491212e-14, 1.0000000000004163, 'optimal', 'optimal']","[-1.4298572207955752e-14, 1.0000000000003137, 'optimal', 'optimal']","[-1.2741315522571052e-14, 1.0000000000004166, 'optimal', 'optimal']","[-1.1572217434189432e-14, 1.000000000000509, 'optimal', 'optimal']","[-1.0625492080352675e-14, 1.0000000000008729, 'optimal', 'optimal']","[-7.38293336436544e-15, 1.000000000000082, 'optimal', 'optimal']","[-7.593080913615021e-15, 1.000000000000124, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,"[0.6239583333323783, 3.188281250013134, 'optimal', 'optimal']","[-4.6569524875265e-15, 0.9999999999992165, 'optimal', 'optimal']","[-2.5914212455070498e-15, 0.9999999999994413, 'optimal', 'optimal']","[-1.7150385897809568e-15, 0.9999999999993799, 'optimal', 'optimal']","[-4.767770604256363e-14, 0.9999999999992952, 'optimal', 'optimal']","[-3.858924702676969e-15, 0.9999999999992016, 'optimal', 'optimal']","[-3.0109691205708673e-15, 0.9999999999988778, 'optimal', 'optimal']","[-2.669241160217833e-15, 0.999999999997674, 'optimal', 'optimal']","[-4.154060374627995e-15, 0.9999999999980475, 'optimal', 'optimal']","[-4.555993652718488e-15, 0.9999999999961825, 'optimal', 'optimal']","[-3.5597879030342215e-15, 0.9999999999998878, 'optimal', 'optimal']","[-3.564076352056667e-15, 0.999999999999896, 'optimal', 'optimal']","[-3.571667861965885e-15, 0.9999999999999168, 'optimal', 'optimal']","[-3.571189823046118e-15, 0.999999999999915, 'optimal', 'optimal']","[-3.4699253921454895e-15, 0.9999999999999196, 'optimal', 'optimal']","[-3.1654970882015813e-15, 0.9999999999999233, 'optimal', 'optimal']","[-3.0454159497162306e-15, 0.9999999999999343, 'optimal', 'optimal']","[-3.2469585721224315e-15, 0.9999999999999406, 'optimal', 'optimal']","[-3.683842221425037e-15, 0.9999999999999437, 'optimal', 'optimal']","[-3.924525294062669e-15, 0.9999999999999283, 'optimal', 'optimal']","[-4.48058239769715e-15, 0.9999999999999254, 'optimal', 'optimal']","[-4.5109189771252936e-15, 0.9999999999999036, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,"[0.3636363636354446, 1.6875000000015845, 'optimal', 'optimal']","[-1.9811932551993477e-14, 1.0000000000001783, 'optimal', 'optimal']","[-1.6604412538968363e-14, 1.0000000000001805, 'optimal', 'optimal']","[-1.687576283948083e-14, 1.000000000000111, 'optimal', 'optimal']","[-1.766695891106337e-14, 1.0000000000001015, 'optimal', 'optimal']","[-1.8417033304688052e-14, 1.0000000000000941, 'optimal', 'optimal']","[-1.8359687252923747e-14, 1.0000000000000824, 'optimal', 'optimal']","[-1.8370469766445198e-14, 1.0000000000001232, 'optimal', 'optimal']","[-1.8862198740499103e-14, 1.0000000000001352, 'optimal', 'optimal']","[-1.920563440688157e-14, 1.0000000000001732, 'optimal', 'optimal']","[-1.8695933540860526e-14, 1.000000000000406, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,"[1.9714285714008475, 5.52941176478215, 'optimal', 'optimal']","[-1.2735534879414904e-12, 1.000000000015701, 'optimal', 'optimal']","[-1.0163849133617702e-13, 1.0000000000009377, 'optimal', 'optimal']","[-1.1044440511977052e-13, 1.0000000000012077, 'optimal', 'optimal']","[-1.2397501750177519e-13, 1.0000000000023044, 'optimal', 'optimal']","[-1.4148367837453965e-13, 1.000000000003783, 'optimal', 'optimal']","[-2.149602304224691e-13, 1.0000000000052347, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1,"[2.4545454545315972, 6.2508928576365586, 'optimal', 'optimal']","[-8.964696777396782e-14, 0.8026943968057347, 'optimal', 'optimal']","[-1.0270273917091083e-13, 0.8771711966338084, 'optimal', 'optimal']","[-1.157192519417577e-13, 0.5988986850163495, 'optimal', 'optimal']","[-3.252777069142392e-13, 1.0000000000010933, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,"[0.5454545454544795, 2.3636363637005218, 'optimal', 'optimal']","[-6.884981333379572e-14, 1.0000000000022902, 'optimal', 'optimal']","[-6.502008497803021e-14, 1.0000000000031146, 'optimal', 'optimal']","[-6.422880482566693e-14, 1.0000000000000384, 'optimal', 'optimal']","[-6.366340412903164e-14, 1.0000000000001954, 'optimal', 'optimal']","[-6.341033897039563e-14, 0.8513537960606044, 'optimal', 'optimal']","[-5.203588093678359e-14, 1.0000000000001796, 'optimal', 'optimal']","[-5.4528089032365454e-14, 1.0000000000005422, 'optimal', 'optimal']","[-5.320567005624791e-14, 1.0000000000006164, 'optimal', 'optimal']","[-5.124408996153011e-14, 1.0000000000000229, 'optimal', 'optimal']","[-5.0466563808910965e-14, 1.0000000000003273, 'optimal', 'optimal']","[-5.0705282140114896e-14, 0.789499752354727, 'optimal', 'optimal']","[-5.17367485006705e-14, 0.7894997523557916, 'optimal', 'optimal']","[-5.4010037173902457e-14, 0.7894997523568289, 'optimal', 'optimal']","[-5.543523601253482e-14, 0.7894997523622143, 'optimal', 'optimal']","[-5.698301023074618e-14, 0.7894997523763874, 'optimal', 'optimal']","[-5.928478370795021e-14, 0.7894997523529784, 'optimal', 'optimal']","[-6.254054945211309e-14, 0.7894997523626833, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,"[0.5437499999947576, 1.2711291413123995, 'optimal', 'optimal']","[-1.4646263945794915e-13, 1.0000000000020257, 'optimal', 'optimal']","[-3.330526876332835e-14, 1.0000000000002132, 'optimal', 'optimal']","[-3.214379252927415e-14, 1.0000000000006228, 'optimal', 'optimal']","[-2.544201694071148e-12, 1.0000000000038567, 'optimal', 'optimal']","[-2.6502781506624005e-12, 0.6396373671406062, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,"[0.6037735849053742, 1.8000000000066112, 'optimal', 'optimal']","[-1.2758153340255e-13, 1.0000000000018547, 'optimal', 'optimal']","[-2.2411442137522268e-13, 1.0000000000000175, 'optimal', 'optimal']","[-2.1728083388412822e-13, 1.0000000000000258, 'optimal', 'optimal']","[-2.0099618815018494e-13, 0.9999999999999639, 'optimal', 'optimal']","[-1.8898809862536476e-13, 0.8952380952387315, 'optimal', 'optimal']","[-1.851198745796109e-13, 0.8952380952387973, 'optimal', 'optimal']","[-1.8109450321118846e-13, 0.8952380952790646, 'optimal', 'optimal']","[-1.755423327796485e-13, 0.8952380952438183, 'optimal', 'optimal']","[-1.9387901610007987e-13, 0.8952380952465465, 'optimal', 'optimal']","[-2.011866790057826e-13, 0.8952380952462321, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1,"[0.19999999999369092, 1.2004166666667517, 'optimal', 'optimal']","[-1.9301189872232914e-14, 1.000000000002296, 'optimal', 'optimal']","[-1.9182521350693158e-14, 1.0000000000018308, 'optimal', 'optimal']","[-1.9712976158097737e-14, 1.000000000001396, 'optimal', 'optimal']","[-1.817628513499117e-14, 1.00000000000126, 'optimal', 'optimal']","[-1.2814037575044563e-14, 1.0000000000029214, 'optimal', 'optimal']","[-1.2677457592795293e-14, 1.000000000003786, 'optimal', 'optimal']","[-1.3446884516496993e-14, 1.0000000000000488, 'optimal', 'optimal']","[-1.0854027586251003e-14, 1.00000000000028, 'optimal', 'optimal']","[-1.2129657073353578e-14, 1.000000000000574, 'optimal', 'optimal']","[-1.312608493558497e-14, 1.0000000000037155, 'optimal', 'optimal']","[-1.3641708941148186e-14, 0.9144265918637187, 'optimal', 'optimal']","[-1.308008995564917e-14, 0.8661636406573118, 'optimal', 'optimal']","[-1.7741029791359716e-14, 0.8661636406525995, 'optimal', 'optimal']","[-2.1206060138087092e-14, 0.866163640652207, 'optimal', 'optimal']","[-2.3976897833311197e-14, 0.8661636406621652, 'optimal', 'optimal']","[-2.5326254038839832e-14, 0.8001159168422523, 'optimal', 'optimal']","[-2.52235526495548e-14, 0.8001159168425727, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,"[0.9999999999972294, 2.3150000000017164, 'optimal', 'optimal']","[-3.7754075275790493e-13, 1.0000000000027471, 'optimal', 'optimal']","[-9.298302133311169e-14, 1.0000000000025477, 'optimal', 'optimal']","[-1.0911915029098312e-13, 1.0000000000026248, 'optimal', 'optimal']","[-8.49601170202151e-14, 0.742956791322304, 'optimal', 'optimal']","[-6.785255887870059e-14, 0.4359760345584239, 'optimal', 'optimal']","[-6.679762893332329e-14, 0.43597603455867484, 'optimal', 'optimal']","[-6.425152157703845e-14, 0.4359760345590944, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,"[0.08571428571075568, 1.3000000000589278, 'optimal', 'optimal']","[-1.4359580612690233e-15, 0.9999999999999487, 'optimal', 'optimal']","[-1.8727728977035507e-15, 0.999999999999903, 'optimal', 'optimal']","[-1.9580364751618668e-15, 0.9999999999999614, 'optimal', 'optimal']","[-2.1485986535065693e-15, 0.9999999999999549, 'optimal', 'optimal']","[-2.22809180046511e-15, 0.9999999999999625, 'optimal', 'optimal']","[-1.4460511744169526e-15, 0.9999999999999593, 'optimal', 'optimal']","[-1.2319998532460638e-15, 0.9999999999999589, 'optimal', 'optimal']","[-1.2716823682924113e-15, 0.999999999999968, 'optimal', 'optimal']","[-1.3480010132806767e-15, 0.9999999999999518, 'optimal', 'optimal']","[-1.2948309355797011e-15, 0.999999999999932, 'optimal', 'optimal']","[-1.2390900009967975e-15, 0.9999999999999788, 'optimal', 'optimal']","[-1.209436175959861e-15, 0.9999999999999756, 'optimal', 'optimal']","[-1.1696581145952788e-15, 0.9999999999999827, 'optimal', 'optimal']","[-1.1164814290012154e-15, 0.9999999999998866, 'optimal', 'optimal']","[-1.0849079832168086e-15, 0.9999999999999627, 'optimal', 'optimal']","[-1.0469662501445174e-15, 0.9999999999999512, 'optimal', 'optimal']","[-1.0196590138174352e-15, 0.9999999999999565, 'optimal', 'optimal']","[-1.008934188494865e-15, 0.999999999999937, 'optimal', 'optimal']","[-1.015397057562349e-15, 0.9999999999999281, 'optimal', 'optimal']","[-1.019236046982231e-15, 0.999999999999921, 'optimal', 'optimal']","[-1.0166831727999332e-15, 0.9999999999999213, 'optimal', 'optimal']","[-1.0183729925393658e-15, 0.999999999999885, 'optimal', 'optimal']","[-1.0207388404961199e-15, 0.999999999999875, 'optimal', 'optimal']","[-1.0278158902484984e-15, 0.999999999999849, 'optimal', 'optimal']","[-1.0100063112521428e-15, 0.9999999999998583, 'optimal', 'optimal']","[-1.0033929720544918e-15, 0.9999999999998833, 'optimal', 'optimal']","[-9.989822849750106e-16, 0.9999999999998891, 'optimal', 'optimal']","[-9.961998291729463e-16, 0.9999999999999312, 'optimal', 'optimal']","[-9.9582728839368e-16, 0.9999999999999671, 'optimal', 'optimal']","[-9.953156515608295e-16, 0.9999999999999605, 'optimal', 'optimal']","[-9.937506751598225e-16, 0.9999999999999234, 'optimal', 'optimal']","[-9.915975539188975e-16, 0.9999999999999066, 'optimal', 'optimal']","[-9.890839910166267e-16, 0.9999999999998725, 'optimal', 'optimal']","[-1.001461923760955e-15, 0.9999999999997641, 'optimal', 'optimal']","[-1.0086736852346128e-15, 0.9999999999997667, 'optimal', 'optimal']","[-1.0154303841865905e-15, 0.99999999999976, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
